state_name,county_name,year,parameter_name,units_of_measure,mean,first_max_value
California,San Bernardino,2017,Barometric pressure,Millibars,950.26296062500012,966.6875
California,San Bernardino,2017,Carbon monoxide,Parts per million,0.38713425,1.725
California,San Bernardino,2017,Nitrogen dioxide (NO2),Parts per billion,25.291987428571431,67.857142857142847
California,San Bernardino,2017,Outdoor Temperature,Degrees Fahrenheit,66.920639357142875,106.16428571428571
California,San Bernardino,2017,Ozone,Parts per million,0.056444230769230767,0.10899999999999997
California,San Bernardino,2017,PM10 Total 0-10um STP,Micrograms/cubic meter (25 C),25.018866450000004,479.70000000000005
California,San Bernardino,2017,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),9.9061137555555572,38.213333333333324
California,San Bernardino,2017,Relative Humidity ,Percent relative humidity,45.918327500000004,98.25
California,San Bernardino,2017,Sulfur dioxide,Parts per billion,0.79659625,23.4
California,San Bernardino,2017,Wind Direction - Resultant,Degrees Compass,191.209381125,360
California,San Bernardino,2017,Wind Speed - Resultant,Knots,3.59443675,20.262500000000003
California,San Diego,2017,Barometric pressure,Millibars,996.811602,1011.2
California,San Diego,2017,Carbon monoxide,Parts per million,0.4756215,1.60825
California,San Diego,2017,Nitrogen dioxide (NO2),Parts per billion,13.762281928571428,54.642857142857146
California,San Diego,2017,Outdoor Temperature,Degrees Fahrenheit,64.491723714285712,102.57142857142857
California,San Diego,2017,Ozone,Parts per million,0.047474555555555555,0.081527777777777782
California,San Diego,2017,PM10 Total 0-10um STP,Micrograms/cubic meter (25 C),21.60861075,50.75
California,San Diego,2017,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),8.7955302307692289,33.9923076923077
California,San Diego,2017,Relative Humidity ,Percent relative humidity,62.36883266666667,99.666666666666671
California,San Diego,2017,Sulfur dioxide,Parts per billion,0.14798799999999998,0.8
California,San Diego,2017,Wind Direction - Resultant,Degrees Compass,200.93087528571428,359.71428571428572
California,San Diego,2017,Wind Speed - Resultant,Knots,3.3301357142857144,18.942857142857143
California,San Francisco,2017,Carbon monoxide,Parts per million,0.40557750000000004,1.95
California,San Francisco,2017,Nitrogen dioxide (NO2),Parts per billion,17.62071,73
California,San Francisco,2017,Ozone,Parts per million,0.0298045,0.060250000000000005
California,San Francisco,2017,PM10 Total 0-10um STP,Micrograms/cubic meter (25 C),20.9,75
California,San Joaquin,2017,Barometric pressure,Millibars,1011.5341470000001,1033.05
California,San Joaquin,2017,Nitrogen dioxide (NO2),Parts per billion,8.7418715,40.5
California,San Joaquin,2017,Outdoor Temperature,Degrees Fahrenheit,63.9506085,105
California,San Joaquin,2017,Ozone,Parts per million,0.0419145,0.082625
California,San Joaquin,2017,Wind Direction - Resultant,Degrees Compass,239.38086700000002,359.95
California,San Joaquin,2017,Wind Speed - Resultant,Knots,5.28945,25.450000000000003
California,San Luis Obispo,2017,Nitrogen dioxide (NO2),Parts per billion,6.2375667499999992,35.5
California,San Luis Obispo,2017,Outdoor Temperature,Degrees Fahrenheit,58.8257396,102.2
California,San Luis Obispo,2017,Ozone,Parts per million,0.042358928571428575,0.073
California,San Luis Obispo,2017,PM10 Total 0-10um STP,Micrograms/cubic meter (25 C),23.5835245,236.5
California,San Luis Obispo,2017,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),9.4347215714285717,40.600000000000009
California,San Luis Obispo,2017,Sulfur dioxide,Parts per billion,0.0023085,1.175
California,San Luis Obispo,2017,Wind Direction - Resultant,Degrees Compass,197.57187990909091,359.63636363636363
California,San Luis Obispo,2017,Wind Speed - Resultant,Knots,4.6081628181818175,20.854545454545452
California,San Mateo,2017,Carbon monoxide,Parts per million,0.4013775,2.0999999999999996
California,San Mateo,2017,Nitrogen dioxide (NO2),Parts per billion,16.207857,67.4
California,San Mateo,2017,Ozone,Parts per million,0.03300575,0.09325
California,Santa Barbara,2017,Barometric pressure,Millibars,1011.543389,1031.9
California,Santa Barbara,2017,Carbon monoxide,Parts per million,0.220751625,1.5374999999999999
California,Santa Barbara,2017,Nitrogen dioxide (NO2),Parts per billion,4.2719992727272729,26.481818181818184
California,Santa Barbara,2017,Outdoor Temperature,Degrees Fahrenheit,60.409009833333336,98.999999999999986
California,Santa Barbara,2017,Ozone,Parts per million,0.039588979166666677,0.068416666666666626
California,Santa Barbara,2017,PM10 Total 0-10um STP,Micrograms/cubic meter (25 C),20.033954833333333,241.33333333333334
California,Santa Barbara,2017,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),8.2903046666666658,75.98571428571428
California,Santa Barbara,2017,Relative Humidity ,Percent relative humidity,69.013049,100
California,Santa Barbara,2017,Sulfur dioxide,Parts per billion,0.11558615,1.82
California,Santa Barbara,2017,Wind Direction - Resultant,Degrees Compass,185.45623733333332,360
California,Santa Barbara,2017,Wind Speed - Resultant,Knots,4.0038848,21.986666666666668
California,Santa Clara,2017,Carbon monoxide,Parts per million,0.49654125,2.08625
California,Santa Clara,2017,Dew Point,Degrees Fahrenheit,48.425015,67
California,Santa Clara,2017,Nitrogen dioxide (NO2),Parts per billion,19.9423005,72.2
California,Santa Clara,2017,Outdoor Temperature,Degrees Fahrenheit,61.546565,98
California,Santa Clara,2017,Ozone,Parts per million,0.043022875,0.0895625
California,Santa Clara,2017,PM10 Total 0-10um STP,Micrograms/cubic meter (25 C),20.62963,69
California,Santa Clara,2017,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),10.388288,47.1
California,Santa Clara,2017,Relative Humidity ,Percent relative humidity,65.480503,99
California,Santa Clara,2017,Sulfur dioxide,Parts per billion,0.30978675,2.8000000000000003
California,Santa Clara,2017,Wind Direction - Resultant,Degrees Compass,228.940422,360
California,Santa Clara,2017,Wind Speed - Resultant,Knots,5.843292,32.6
California,Santa Cruz,2017,Outdoor Temperature,Degrees Fahrenheit,56.620976999999996,106.5
California,Santa Cruz,2017,Ozone,Parts per million,0.03622725,0.07675
California,Shasta,2017,Outdoor Temperature,Degrees Fahrenheit,45.311827,91
California,Shasta,2017,Ozone,Parts per million,0.041665187500000006,0.0783125
California,Shasta,2017,PM10 Total 0-10um STP,Micrograms/cubic meter (25 C),17.0675325,101
California,Shasta,2017,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),7.882759,67.3
California,Shasta,2017,Relative Humidity ,Percent relative humidity,63.550526,97
California,Shasta,2017,Wind Direction - Resultant,Degrees Compass,160.497442,360
California,Shasta,2017,Wind Speed - Resultant,Knots,2.494687,17.1
California,Siskiyou,2017,Ozone,Parts per million,0.028894999999999997,0.05
California,Siskiyou,2017,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),10.805085,78.8
California,Solano,2017,Carbon monoxide,Parts per million,0.402283,2.6
California,Solano,2017,Nitrogen dioxide (NO2),Parts per billion,12.873736999999998,49.2
California,Solano,2017,Ozone,Parts per million,0.03952575,0.080083333333333326
California,Solano,2017,Sulfur dioxide,Parts per billion,0.95143325,4.575
California,Sonoma,2017,Carbon monoxide,Parts per million,0.4064025,1.85
California,Sonoma,2017,Nitrogen dioxide (NO2),Parts per billion,8.1164455,34.5
California,Sonoma,2017,Ozone,Parts per million,0.034785124999999993,0.073749999999999982
California,Sonoma,2017,PM10 Total 0-10um STP,Micrograms/cubic meter (25 C),13.924895,156.66666666666666
California,Stanislaus,2017,Barometric pressure,Millibars,1011.129429,1032.2
California,Stanislaus,2017,Nitrogen dioxide (NO2),Parts per billion,15.496157499999999,58.6
California,Stanislaus,2017,Outdoor Temperature,Degrees Fahrenheit,62.042876,108
California,Stanislaus,2017,Ozone,Parts per million,0.046788125,0.10200000000000001
California,Stanislaus,2017,PM10 Total 0-10um STP,Micrograms/cubic meter (25 C),35.754098,111
California,Stanislaus,2017,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),12.514815,49.5
California,Stanislaus,2017,Wind Direction - Resultant,Degrees Compass,239.3423115,360
California,Stanislaus,2017,Wind Speed - Resultant,Knots,3.3727405,17.35
California,Sutter,2017,Nitrogen dioxide (NO2),Parts per billion,11.74867,49.2
California,Sutter,2017,Ozone,Parts per million,0.046383250000000008,0.071125000000000008
California,Sutter,2017,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),9.332934,45
California,Sutter,2017,Wind Direction - Resultant,Degrees Compass,186.19636450000002,360
California,Sutter,2017,Wind Speed - Resultant,Knots,5.9177855000000008,26.35
California,Tehama,2017,Ozone,Parts per million,0.04683275,0.079499999999999987
California,Tehama,2017,PM10 Total 0-10um STP,Micrograms/cubic meter (25 C),19.5,100
California,Tehama,2017,Wind Direction - Resultant,Degrees Compass,226.853734,360
California,Tehama,2017,Wind Speed - Resultant,Knots,9.164946,45.2
California,Tulare,2017,Barometric pressure,Millibars,1002.362696,1023.4
California,Tulare,2017,Nitrogen dioxide (NO2),Parts per billion,17.170585,58.1
California,Tulare,2017,Outdoor Temperature,Degrees Fahrenheit,63.210460999999995,101.25
California,Tulare,2017,Ozone,Parts per million,0.0548630625,0.093749999999999986
California,Tulare,2017,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),16.725664,86.1
California,Tulare,2017,Relative Humidity ,Percent relative humidity,57.704777666666665,100
California,Tulare,2017,Wind Direction - Resultant,Degrees Compass,176.32149125,359.9
California,Tulare,2017,Wind Speed - Resultant,Knots,3.5484325,15.725
California,Tuolumne,2017,Ozone,Parts per million,0.050634249999999992,0.084499999999999992
California,Ventura,2017,Barometric pressure,Millibars,981.899931,1000
California,Ventura,2017,Nitrogen dioxide (NO2),Parts per billion,10.800565,41
California,Ventura,2017,Outdoor Temperature,Degrees Fahrenheit,63.810595666666664,105.33333333333333
California,Ventura,2017,Ozone,Parts per million,0.048253799999999993,0.082850000000000007
California,Ventura,2017,Relative Humidity ,Percent relative humidity,57.499928666666669,95
California,Ventura,2017,Wind Direction - Resultant,Degrees Compass,177.23131466666666,358.66666666666669
California,Ventura,2017,Wind Speed - Resultant,Knots,4.1458698333333341,20.549999999999997
California,Yolo,2017,Nitrogen dioxide (NO2),Parts per billion,7.3476335,28.1
California,Yolo,2017,Ozone,Parts per million,0.042034625,0.075249999999999984
California,Yolo,2017,PM10 Total 0-10um STP,Micrograms/cubic meter (25 C),20.5158045,103
California,Yolo,2017,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),8.66,60.1
California,Yolo,2017,Wind Direction - Resultant,Degrees Compass,220.362236,360
California,Yolo,2017,Wind Speed - Resultant,Knots,4.887685,27
Colorado,Adams,2017,Carbon monoxide,Parts per million,0.2892475,1.8275
Colorado,Adams,2017,Nitrogen dioxide (NO2),Parts per billion,23.79811,75.8
Colorado,Adams,2017,Outdoor Temperature,Degrees Fahrenheit,57.123609,96
Colorado,Adams,2017,PM10 Total 0-10um STP,Micrograms/cubic meter (25 C),35.25,124
Colorado,Adams,2017,Wind Direction - Resultant,Degrees Compass,177.616803,359.9
Colorado,Adams,2017,Wind Speed - Resultant,Knots,3.993438,23.9
Colorado,Alamosa,2017,PM10 Total 0-10um STP,Micrograms/cubic meter (25 C),20.655271,60
Colorado,Arapahoe,2017,Outdoor Temperature,Degrees Fahrenheit,52.504034000000004,94.5
Colorado,Arapahoe,2017,Ozone,Parts per million,0.049285666666666658,0.080625
Colorado,Arapahoe,2017,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),6.085833,37.5
Colorado,Arapahoe,2017,Wind Direction - Resultant,Degrees Compass,183.7851175,359.85
Colorado,Arapahoe,2017,Wind Speed - Resultant,Knots,6.78093,29.1
Colorado,Archuleta,2017,Nitrogen dioxide (NO2),Parts per billion,5.417273,24.8
Colorado,Archuleta,2017,Outdoor Temperature,Degrees Fahrenheit,45.249694,87
Colorado,Archuleta,2017,Ozone,Parts per million,0.0471555,0.069
Colorado,Archuleta,2017,Relative Humidity ,Percent relative humidity,53.538556,98
Colorado,Archuleta,2017,Sulfur dioxide,Parts per billion,0.76844875,2.1750000000000003
Colorado,Boulder,2017,Outdoor Temperature,Degrees Fahrenheit,52.521617,95
Colorado,Boulder,2017,Ozone,Parts per million,0.048419000000000004,0.08274999999999999
Colorado,Boulder,2017,PM10 Total 0-10um STP,Micrograms/cubic meter (25 C),20.459016,79
Colorado,Boulder,2017,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),6.2675,51.8
Colorado,Boulder,2017,Relative Humidity ,Percent relative humidity,54.030498,100
Colorado,Boulder,2017,Wind Direction - Resultant,Degrees Compass,185.846361,360
Colorado,Boulder,2017,Wind Speed - Resultant,Knots,4.329836,36.8
Colorado,Chaffee,2017,Ozone,Parts per million,0.03807475,0.049
Colorado,Clear Creek,2017,Ozone,Parts per million,0.055108625,0.079375
Colorado,Delta,2017,PM10 Total 0-10um STP,Micrograms/cubic meter (25 C),22.2,58
Colorado,Denver,2017,Carbon monoxide,Parts per million,0.40000675,2.1809999999999996
Colorado,Denver,2017,Nitrogen dioxide (NO2),Parts per billion,30.940776875,80.675
Colorado,Denver,2017,Outdoor Temperature,Degrees Fahrenheit,55.10648975,98.25
Colorado,Denver,2017,Ozone,Parts per million,0.042404,0.0735
Colorado,Denver,2017,PM10 Total 0-10um STP,Micrograms/cubic meter (25 C),25.3920045,82.5
Colorado,Denver,2017,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),7.7316686666666676,44.466666666666661
Colorado,Denver,2017,Relative Humidity ,Percent relative humidity,45.355946,97.5
Colorado,Denver,2017,Sulfur dioxide,Parts per billion,1.253092125,20.912499999999998
Colorado,Denver,2017,Wind Direction - Resultant,Degrees Compass,176.46428874999998,359.95
Colorado,Denver,2017,Wind Speed - Resultant,Knots,3.4779175,18.55
Colorado,Douglas,2017,Outdoor Temperature,Degrees Fahrenheit,52.047843,97
Colorado,Douglas,2017,Ozone,Parts per million,0.050456666666666664,0.083083333333333342
Colorado,Douglas,2017,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),5.435246,38.9
Colorado,Douglas,2017,Wind Direction - Resultant,Degrees Compass,186.502062,359.9
Colorado,Douglas,2017,Wind Speed - Resultant,Knots,5.010968,21.8
Colorado,El Paso,2017,Outdoor Temperature,Degrees Fahrenheit,53.786254,93
Colorado,El Paso,2017,Ozone,Parts per million,0.0486885,0.0745
Colorado,El Paso,2017,PM10 Total 0-10um STP,Micrograms/cubic meter (25 C),17.564516,83
Colorado,El Paso,2017,Relative Humidity ,Percent relative humidity,50.800646,100
Colorado,El Paso,2017,Sulfur dioxide,Parts per billion,1.6312347500000002,35.175
Colorado,El Paso,2017,Wind Direction - Resultant,Degrees Compass,223.44765,360
Colorado,El Paso,2017,Wind Speed - Resultant,Knots,3.928396,28.8
Colorado,Fremont,2017,PM10 Total 0-10um STP,Micrograms/cubic meter (25 C),15.384615,48
Colorado,Garfield,2017,Barometric pressure,Millibars,833.582636,848.4
Colorado,Garfield,2017,Nitrogen dioxide (NO2),Parts per billion,6.912715,27
Colorado,Garfield,2017,Outdoor Temperature,Degrees Fahrenheit,51.1607705,96
Colorado,Garfield,2017,Ozone,Parts per million,0.04985364285714286,0.070678571428571424
Colorado,Garfield,2017,PM10 Total 0-10um STP,Micrograms/cubic meter (25 C),11.610625666666667,224
Colorado,Garfield,2017,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),4.1466972500000008,37.775
Colorado,Garfield,2017,Relative Humidity ,Percent relative humidity,50.2690425,98.5
Colorado,Garfield,2017,Wind Direction - Resultant,Degrees Compass,176.027211,360
Colorado,Garfield,2017,Wind Speed - Resultant,Knots,3.256654,14.6
Colorado,Grand,2017,Ozone,Parts per million,0.0481035,0.06075
Colorado,Gunnison,2017,Ozone,Parts per million,0.0505465,0.07675
Colorado,Gunnison,2017,PM10 Total 0-10um STP,Micrograms/cubic meter (25 C),16.721362,59
Colorado,Jefferson,2017,Outdoor Temperature,Degrees Fahrenheit,51.288548500000005,92.25
Colorado,Jefferson,2017,Ozone,Parts per million,0.049820479166666674,0.080729166666666644
Colorado,Jefferson,2017,Wind Direction - Resultant,Degrees Compass,199.19623049999998,359.9
Colorado,Jefferson,2017,Wind Speed - Resultant,Knots,4.8718515,28.799999999999997
Colorado,La Plata,2017,Carbon monoxide,Parts per million,0.3532835,1.05
Colorado,La Plata,2017,Nitrogen dioxide (NO2),Parts per billion,6.090249,27.133333333333329
Colorado,La Plata,2017,Outdoor Temperature,Degrees Fahrenheit,49.213657999999995,92.333333333333329
Colorado,La Plata,2017,Ozone,Parts per million,0.048219333333333329,0.07475
Colorado,La Plata,2017,PM10 Total 0-10um STP,Micrograms/cubic meter (25 C),15.855769,38
Colorado,La Plata,2017,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),3.013333,5.5
Colorado,La Plata,2017,Relative Humidity ,Percent relative humidity,48.609954333333334,100
Colorado,La Plata,2017,Wind Direction - Resultant,Degrees Compass,217.110119,360
Colorado,La Plata,2017,Wind Speed - Resultant,Knots,1.815915,16.9
Colorado,Larimer,2017,Carbon monoxide,Parts per million,0.29190950000000004,1.645
Colorado,Larimer,2017,Outdoor Temperature,Degrees Fahrenheit,46.681720999999996,88.5
Colorado,Larimer,2017,Ozone,Parts per million,0.05192368750000001,0.077874999999999986
Colorado,Larimer,2017,PM10 Total 0-10um STP,Micrograms/cubic meter (25 C),20.818182,99
Colorado,Larimer,2017,Relative Humidity ,Percent relative humidity,52.307455,97
Colorado,Larimer,2017,Wind Direction - Resultant,Degrees Compass,221.9154185,360
Colorado,Larimer,2017,Wind Speed - Resultant,Knots,3.155863,23.6
Colorado,Mesa,2017,Carbon monoxide,Parts per million,0.2673,1.145
Colorado,Mesa,2017,Outdoor Temperature,Degrees Fahrenheit,56.559871,101
Colorado,Mesa,2017,Ozone,Parts per million,0.051405583333333345,0.0715
Colorado,Mesa,2017,PM10 Total 0-10um STP,Micrograms/cubic meter (25 C),16.546218,49
Colorado,Mesa,2017,Relative Humidity ,Percent relative humidity,43.38038,100
Colorado,Mesa,2017,Wind Direction - Resultant,Degrees Compass,146.114836,360
Colorado,Mesa,2017,Wind Speed - Resultant,Knots,4.92452,20.45
Colorado,Moffat,2017,Barometric pressure,Millibars,815.532104,831.1
Colorado,Moffat,2017,Outdoor Temperature,Degrees Fahrenheit,51.087916,92
Colorado,Moffat,2017,Ozone,Parts per million,0.0475145,0.0665
Colorado,Moffat,2017,Relative Humidity ,Percent relative humidity,51.660861,100
Colorado,Moffat,2017,Wind Direction - Resultant,Degrees Compass,150.333003,359.9
Colorado,Moffat,2017,Wind Speed - Resultant,Knots,5.671613,29.5
Colorado,Montezuma,2017,Outdoor Temperature,Degrees Fahrenheit,52.424232,92
Colorado,Montezuma,2017,Ozone,Parts per million,0.04632175,0.068499999999999991
Colorado,Montezuma,2017,Relative Humidity ,Percent relative humidity,42.237557,97
Colorado,Montezuma,2017,Wind Direction - Resultant,Degrees Compass,198.008843,360
Colorado,Montezuma,2017,Wind Speed - Resultant,Knots,5.54447,27
Colorado,Montrose,2017,Outdoor Temperature,Degrees Fahrenheit,54.824439,100
Colorado,Montrose,2017,Ozone,Parts per million,0.0440255,0.0635
Colorado,Montrose,2017,Relative Humidity ,Percent relative humidity,41.468904,100
Colorado,Montrose,2017,Wind Direction - Resultant,Degrees Compass,206.76256,360
Colorado,Montrose,2017,Wind Speed - Resultant,Knots,2.460163,14.8
Colorado,Park,2017,Barometric pressure,Millibars,705.544569,718.2
Colorado,Park,2017,Nitrogen dioxide (NO2),Parts per billion,1.4726050000000002,9.7
Colorado,Park,2017,Outdoor Temperature,Degrees Fahrenheit,39.013774,73
Colorado,Park,2017,Ozone,Parts per million,0.05072475,0.07675
Colorado,Park,2017,PM10 Total 0-10um STP,Micrograms/cubic meter (25 C),6.1789666666666667,92.666666666666671
Colorado,Park,2017,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),3.4012770000000003,51.000000000000007
Colorado,Park,2017,Relative Humidity ,Percent relative humidity,51.03455,100
Colorado,Pitkin,2017,PM10 Total 0-10um STP,Micrograms/cubic meter (25 C),16.385965,52
Colorado,Prowers,2017,Outdoor Temperature,Degrees Fahrenheit,44.82996,90
Colorado,Prowers,2017,Wind Direction - Resultant,Degrees Compass,175.775735,359.9
Colorado,Prowers,2017,Wind Speed - Resultant,Knots,6.5494,35.8
Colorado,Pueblo,2017,PM10 Total 0-10um STP,Micrograms/cubic meter (25 C),18.583997666666669,132
Colorado,Pueblo,2017,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),5.592373,38.5
Colorado,Rio Blanco,2017,Barometric pressure,Millibars,816.6378745,833.5
Colorado,Rio Blanco,2017,Nitrogen dioxide (NO2),Parts per billion,1.6747712499999996,15.200000000000001
Colorado,Rio Blanco,2017,Outdoor Temperature,Degrees Fahrenheit,48.663964,94.5
Colorado,Rio Blanco,2017,Ozone,Parts per million,0.046439375,0.0675
Colorado,Rio Blanco,2017,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),7.6929525714285711,33.31428571428571
Colorado,Rio Blanco,2017,Relative Humidity ,Percent relative humidity,52.110718500000004,100
Colorado,Rio Blanco,2017,Wind Direction - Resultant,Degrees Compass,171.55253249999998,360
Colorado,Rio Blanco,2017,Wind Speed - Resultant,Knots,6.0684465,30.3
Colorado,San Miguel,2017,Ozone,Parts per million,0.0499535,0.06725
Colorado,San Miguel,2017,PM10 Total 0-10um STP,Micrograms/cubic meter (25 C),17.016667,75
Colorado,Weld,2017,Carbon monoxide,Parts per million,0.20961049999999998,1.225
Colorado,Weld,2017,Outdoor Temperature,Degrees Fahrenheit,52.059865,101
Colorado,Weld,2017,Ozone,Parts per million,0.04521558333333333,0.07091666666666667
Colorado,Weld,2017,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),7.454783,52.4
Colorado,Weld,2017,Wind Direction - Resultant,Degrees Compass,183.811859,359.9
Colorado,Weld,2017,Wind Speed - Resultant,Knots,4.599669,24.9
Connecticut,Fairfield,2017,Barometric pressure,Millibars,1002.130101,1025
Connecticut,Fairfield,2017,Carbon monoxide,Parts per million,0.3439395,1.7029999999999998
Connecticut,Fairfield,2017,Nitrogen dioxide (NO2),Parts per billion,14.7807645,38.8
Connecticut,Fairfield,2017,Outdoor Temperature,Degrees Fahrenheit,53.840180000000004,92.8
Connecticut,Fairfield,2017,Ozone,Parts per million,0.046343249999999996,0.0946875
Connecticut,Fairfield,2017,PM10 Total 0-10um STP,Micrograms/cubic meter (25 C),12.229508,32
Connecticut,Fairfield,2017,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),6.3149999999999995,19.25
Connecticut,Fairfield,2017,Sulfur dioxide,Parts per billion,0.402827,3.4499999999999997
Connecticut,Fairfield,2017,Wind Direction - Resultant,Degrees Compass,183.564722,360
Connecticut,Fairfield,2017,Wind Speed - Resultant,Knots,4.170455333333333,23.133333333333333
Connecticut,Hartford,2017,Barometric pressure,Millibars,1014.0107519999999,1038.5
Connecticut,Hartford,2017,Carbon monoxide,Parts per million,0.29840575,1.311
Connecticut,Hartford,2017,Dew Point,Degrees Fahrenheit,42.882136,80
Connecticut,Hartford,2017,Nitrogen dioxide (NO2),Parts per billion,18.71045925,67.95
Connecticut,Hartford,2017,Outdoor Temperature,Degrees Fahrenheit,54.016678,97.5
Connecticut,Hartford,2017,Ozone,Parts per million,0.042955000000000007,0.08825
Connecticut,Hartford,2017,PM10 Total 0-10um STP,Micrograms/cubic meter (25 C),9.22807,22
Connecticut,Hartford,2017,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),6.4876035,20.5
Connecticut,Hartford,2017,Relative Humidity ,Percent relative humidity,70.632107,100
Connecticut,Hartford,2017,Sulfur dioxide,Parts per billion,0.364442,1.5750000000000002
Connecticut,Hartford,2017,Wind Direction - Resultant,Degrees Compass,196.2043185,360
Connecticut,Hartford,2017,Wind Speed - Resultant,Knots,3.0110444999999997,12.7
Connecticut,Litchfield,2017,Barometric pressure,Millibars,955.219262,976
Connecticut,Litchfield,2017,Carbon monoxide,Parts per million,0.155395,2.738
Connecticut,Litchfield,2017,Dew Point,Degrees Fahrenheit,45.784822,77
Connecticut,Litchfield,2017,Outdoor Temperature,Degrees Fahrenheit,48.732987,91
Connecticut,Litchfield,2017,Ozone,Parts per million,0.041506,0.0805
Connecticut,Litchfield,2017,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),4.26,13.5
Connecticut,Litchfield,2017,Relative Humidity ,Percent relative humidity,75.172083,100
Connecticut,Litchfield,2017,Sulfur dioxide,Parts per billion,0.1793615,11.3
Connecticut,Litchfield,2017,Wind Direction - Resultant,Degrees Compass,229.192523,360
Connecticut,Litchfield,2017,Wind Speed - Resultant,Knots,5.417179,18.4
Connecticut,Middlesex,2017,Barometric pressure,Millibars,1010.6861650000001,1032
Connecticut,Middlesex,2017,Outdoor Temperature,Degrees Fahrenheit,50.524403000000007,88.5
Connecticut,Middlesex,2017,Ozone,Parts per million,0.04511025,0.093
Connecticut,Middlesex,2017,Wind Direction - Resultant,Degrees Compass,214.75125200000002,360
Connecticut,Middlesex,2017,Wind Speed - Resultant,Knots,4.4325019999999995,19.7
Connecticut,New Haven,2017,Barometric pressure,Millibars,1017.511217,1042
Connecticut,New Haven,2017,Carbon monoxide,Parts per million,0.24069849999999998,1.4445000000000001
Connecticut,New Haven,2017,Dew Point,Degrees Fahrenheit,43.694859,78
Connecticut,New Haven,2017,Nitrogen dioxide (NO2),Parts per billion,20.386727,93.9
Connecticut,New Haven,2017,Outdoor Temperature,Degrees Fahrenheit,54.250483,91
Connecticut,New Haven,2017,Ozone,Parts per million,0.042495250000000005,0.09725
Connecticut,New Haven,2017,PM10 Total 0-10um STP,Micrograms/cubic meter (25 C),11.838983,33
Connecticut,New Haven,2017,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),6.583757,17.95
Connecticut,New Haven,2017,Relative Humidity ,Percent relative humidity,70.818962,100
Connecticut,New Haven,2017,Sulfur dioxide,Parts per billion,0.38344775,2.875
Connecticut,New Haven,2017,Wind Direction - Resultant,Degrees Compass,197.44838033333332,360
Connecticut,New Haven,2017,Wind Speed - Resultant,Knots,5.0655063333333334,19.833333333333336
Connecticut,New London,2017,Outdoor Temperature,Degrees Fahrenheit,52.4845,90
Connecticut,New London,2017,Ozone,Parts per million,0.04407625,0.0945
Connecticut,New London,2017,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),5.185075,15.6
Connecticut,Tolland,2017,Outdoor Temperature,Degrees Fahrenheit,49.898695,91
Connecticut,Tolland,2017,Ozone,Parts per million,0.04303725,0.091250000000000012
Connecticut,Tolland,2017,Wind Direction - Resultant,Degrees Compass,192.674735,360
Connecticut,Tolland,2017,Wind Speed - Resultant,Knots,2.291532,10.5
Connecticut,Windham,2017,Ozone,Parts per million,0.04209325,0.08925000000000001
Country Of Mexico,BAJA CALIFORNIA NORTE,2017,Outdoor Temperature,Degrees Fahrenheit,78.7731725,123
Country Of Mexico,BAJA CALIFORNIA NORTE,2017,PM10 Total 0-10um STP,Micrograms/cubic meter (25 C),73.896409799999986,205.4
Country Of Mexico,SONORA,2017,Ozone,Parts per million,0.04317075,0.085499999999999993
Delaware,Kent,2017,Ozone,Parts per million,0.04474375,0.0735
Delaware,Kent,2017,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),6.4097609999999987,17.75
Delaware,Kent,2017,Wind Direction - Resultant,Degrees Compass,196.618147,344.7
Delaware,Kent,2017,Wind Speed - Resultant,Knots,5.866054,83.4
Delaware,New Castle,2017,Carbon monoxide,Parts per million,0.2636115,1.2405
Delaware,New Castle,2017,Nitrogen dioxide (NO2),Parts per billion,16.4646295,59.7
Delaware,New Castle,2017,Outdoor Temperature,Degrees Fahrenheit,58.021154,95
Delaware,New Castle,2017,Ozone,Parts per million,0.042992125,0.0839375
Delaware,New Castle,2017,PM2.5 - Local Conditions,Micrograms/cubic meter (LC),7.392179249999999,27.550000000000011
